2023-06-21 11:30:40,034 INFO    StreamThr :29635 [internal.py:wandb_internal():86] W&B internal server running at pid: 29635, started at: 2023-06-21 11:30:40.033240
2023-06-21 11:30:40,656 DEBUG   HandlerThread:29635 [system_monitor.py:probe():210] {'os': 'Linux-5.15.0-75-generic-x86_64-with-glibc2.35', 'python': '3.10.10', 'heartbeatAt': '2023-06-21T09:30:40.651281', 'startedAt': '2023-06-21T09:30:40.026463', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/andrea/Documents/Computer Science/Natural Language Procesing/nlp2023-hw2/train_model.py', 'git': {'remote': 'https://github.com/SapienzaNLP/nlp2023-hw2.git', 'commit': 'e09072800dbc48addb060d7e09ea96728343636f'}, 'email': 'sanchietti.1883210@studenti.uniroma1.it', 'root': '/home/andrea/Documenti/Computer Science/Natural Language Procesing/nlp2023-hw2', 'host': 'andrea-Pc', 'username': 'andrea', 'executable': '/home/andrea/miniconda3/envs/cla-transformer/bin/python', 'cpu_count': 12, 'cpu_count_logical': 20, 'cpu_freq': {'current': 2581.9696999999996, 'min': 800.0, 'max': 4580.0}, 'cpu_freq_per_core': [{'current': 2100.0, 'min': 800.0, 'max': 4800.0}, {'current': 2100.0, 'min': 800.0, 'max': 4800.0}, {'current': 2100.0, 'min': 800.0, 'max': 4800.0}, {'current': 2100.0, 'min': 800.0, 'max': 4800.0}, {'current': 2100.0, 'min': 800.0, 'max': 4800.0}, {'current': 2100.0, 'min': 800.0, 'max': 4800.0}, {'current': 4501.272, 'min': 800.0, 'max': 4800.0}, {'current': 2100.0, 'min': 800.0, 'max': 4800.0}, {'current': 2100.0, 'min': 800.0, 'max': 4900.0}, {'current': 2100.0, 'min': 800.0, 'max': 4900.0}, {'current': 2100.0, 'min': 800.0, 'max': 4900.0}, {'current': 2100.0, 'min': 800.0, 'max': 4900.0}, {'current': 4500.0, 'min': 800.0, 'max': 4800.0}, {'current': 2100.0, 'min': 800.0, 'max': 4800.0}, {'current': 4500.0, 'min': 800.0, 'max': 4800.0}, {'current': 2100.0, 'min': 800.0, 'max': 4800.0}, {'current': 3406.105, 'min': 800.0, 'max': 3600.0}, {'current': 2100.0, 'min': 800.0, 'max': 3600.0}, {'current': 2100.0, 'min': 800.0, 'max': 3600.0}, {'current': 2100.0, 'min': 800.0, 'max': 3600.0}], 'disk': {'total': 250.59968948364258, 'used': 179.49773406982422}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 31.15399169921875}}
2023-06-21 11:30:40,656 INFO    HandlerThread:29635 [system_monitor.py:probe():211] Finished collecting system info
2023-06-21 11:30:40,656 INFO    HandlerThread:29635 [system_monitor.py:probe():214] Publishing system info
2023-06-21 11:30:40,656 DEBUG   HandlerThread:29635 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-06-21 11:30:40,657 DEBUG   HandlerThread:29635 [system_info.py:_save_pip():67] Saving pip packages done
2023-06-21 11:30:40,657 DEBUG   HandlerThread:29635 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-06-21 11:30:41,491 INFO    Thread-17 :29635 [dir_watcher.py:_on_file_created():278] file/dir created: /home/andrea/Documenti/Computer Science/Natural Language Procesing/nlp2023-hw2/wandb/run-20230621_113040-rjxaf4q7/files/wandb-summary.json
2023-06-21 11:30:41,491 INFO    Thread-17 :29635 [dir_watcher.py:_on_file_created():278] file/dir created: /home/andrea/Documenti/Computer Science/Natural Language Procesing/nlp2023-hw2/wandb/run-20230621_113040-rjxaf4q7/files/requirements.txt
2023-06-21 11:30:41,491 INFO    Thread-17 :29635 [dir_watcher.py:_on_file_created():278] file/dir created: /home/andrea/Documenti/Computer Science/Natural Language Procesing/nlp2023-hw2/wandb/run-20230621_113040-rjxaf4q7/files/conda-environment.yaml
2023-06-21 11:30:41,494 DEBUG   HandlerThread:29635 [system_info.py:_save_conda():86] Saving conda packages done
2023-06-21 11:30:41,495 INFO    HandlerThread:29635 [system_monitor.py:probe():216] Finished publishing system info
2023-06-21 11:30:41,496 DEBUG   SenderThread:29635 [sender.py:send():375] send: files
2023-06-21 11:30:41,497 INFO    SenderThread:29635 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-06-21 11:30:41,502 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: stop_status
2023-06-21 11:30:41,503 DEBUG   SenderThread:29635 [sender.py:send_request():402] send_request: stop_status
2023-06-21 11:30:41,727 DEBUG   SenderThread:29635 [sender.py:send():375] send: telemetry
2023-06-21 11:30:42,051 INFO    wandb-upload_0:29635 [upload_job.py:push():137] Uploaded file /tmp/tmpfwlqkrikwandb/77w1sr78-wandb-metadata.json
2023-06-21 11:30:42,487 INFO    Thread-17 :29635 [dir_watcher.py:_on_file_created():278] file/dir created: /home/andrea/Documenti/Computer Science/Natural Language Procesing/nlp2023-hw2/wandb/run-20230621_113040-rjxaf4q7/files/output.log
2023-06-21 11:30:42,487 INFO    Thread-17 :29635 [dir_watcher.py:_on_file_created():278] file/dir created: /home/andrea/Documenti/Computer Science/Natural Language Procesing/nlp2023-hw2/wandb/run-20230621_113040-rjxaf4q7/files/wandb-metadata.json
2023-06-21 11:30:44,488 INFO    Thread-17 :29635 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/andrea/Documenti/Computer Science/Natural Language Procesing/nlp2023-hw2/wandb/run-20230621_113040-rjxaf4q7/files/output.log
2023-06-21 11:30:45,488 INFO    Thread-17 :29635 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/andrea/Documenti/Computer Science/Natural Language Procesing/nlp2023-hw2/wandb/run-20230621_113040-rjxaf4q7/files/output.log
2023-06-21 11:30:45,755 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:30:50,756 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:30:55,756 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:30:56,501 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: stop_status
2023-06-21 11:30:56,502 DEBUG   SenderThread:29635 [sender.py:send_request():402] send_request: stop_status
2023-06-21 11:31:01,666 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:31:06,666 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:31:11,501 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: stop_status
2023-06-21 11:31:11,502 DEBUG   SenderThread:29635 [sender.py:send_request():402] send_request: stop_status
2023-06-21 11:31:12,663 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:31:13,494 INFO    Thread-17 :29635 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/andrea/Documenti/Computer Science/Natural Language Procesing/nlp2023-hw2/wandb/run-20230621_113040-rjxaf4q7/files/config.yaml
2023-06-21 11:31:17,876 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:31:22,877 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:31:26,501 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: stop_status
2023-06-21 11:31:26,502 DEBUG   SenderThread:29635 [sender.py:send_request():402] send_request: stop_status
2023-06-21 11:31:28,655 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:31:33,656 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:31:38,656 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:31:40,606 DEBUG   SystemMonitor:29635 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-06-21 11:31:40,607 DEBUG   SenderThread:29635 [sender.py:send():375] send: stats
2023-06-21 11:31:41,502 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: stop_status
2023-06-21 11:31:41,502 DEBUG   SenderThread:29635 [sender.py:send_request():402] send_request: stop_status
2023-06-21 11:31:43,662 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:31:48,662 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:31:53,663 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:31:56,502 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: stop_status
2023-06-21 11:31:56,502 DEBUG   SenderThread:29635 [sender.py:send_request():402] send_request: stop_status
2023-06-21 11:31:58,664 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:32:03,665 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:32:08,665 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:32:10,609 DEBUG   SenderThread:29635 [sender.py:send():375] send: stats
2023-06-21 11:32:11,502 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: stop_status
2023-06-21 11:32:11,502 DEBUG   SenderThread:29635 [sender.py:send_request():402] send_request: stop_status
2023-06-21 11:32:13,671 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:32:18,672 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:32:23,672 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:32:26,502 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: stop_status
2023-06-21 11:32:26,502 DEBUG   SenderThread:29635 [sender.py:send_request():402] send_request: stop_status
2023-06-21 11:32:29,662 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:32:34,662 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:32:39,663 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:32:40,610 DEBUG   SenderThread:29635 [sender.py:send():375] send: stats
2023-06-21 11:32:41,502 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: stop_status
2023-06-21 11:32:41,502 DEBUG   SenderThread:29635 [sender.py:send_request():402] send_request: stop_status
2023-06-21 11:32:45,651 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:32:50,652 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:32:55,652 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:32:56,502 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: stop_status
2023-06-21 11:32:56,502 DEBUG   SenderThread:29635 [sender.py:send_request():402] send_request: stop_status
2023-06-21 11:33:01,652 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:33:06,652 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:33:10,610 DEBUG   SenderThread:29635 [sender.py:send():375] send: stats
2023-06-21 11:33:11,502 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: stop_status
2023-06-21 11:33:11,503 DEBUG   SenderThread:29635 [sender.py:send_request():402] send_request: stop_status
2023-06-21 11:33:11,659 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:33:16,660 DEBUG   HandlerThread:29635 [handler.py:handle_request():144] handle_request: status_report
